scenario,sample_index,tx_id,detected,verify_valid,mismatches,recover_used,challenge_success,replay_reason,final_status
da_unavailable,99,failure-da_unavailable-99,True,False,da_unavailable,False,False,,PENDING
da_unavailable,100,failure-da_unavailable-100,True,False,da_unavailable,False,False,,PENDING
da_proof_invalid,1,failure-da_proof_invalid-1,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,2,failure-da_proof_invalid-2,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,3,failure-da_proof_invalid-3,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,4,failure-da_proof_invalid-4,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,5,failure-da_proof_invalid-5,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,6,failure-da_proof_invalid-6,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,7,failure-da_proof_invalid-7,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,8,failure-da_proof_invalid-8,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,9,failure-da_proof_invalid-9,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,10,failure-da_proof_invalid-10,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,11,failure-da_proof_invalid-11,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,12,failure-da_proof_invalid-12,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,13,failure-da_proof_invalid-13,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,14,failure-da_proof_invalid-14,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,15,failure-da_proof_invalid-15,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,16,failure-da_proof_invalid-16,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,17,failure-da_proof_invalid-17,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,18,failure-da_proof_invalid-18,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,19,failure-da_proof_invalid-19,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,20,failure-da_proof_invalid-20,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,21,failure-da_proof_invalid-21,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,22,failure-da_proof_invalid-22,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,23,failure-da_proof_invalid-23,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,24,failure-da_proof_invalid-24,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,25,failure-da_proof_invalid-25,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,26,failure-da_proof_invalid-26,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,27,failure-da_proof_invalid-27,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,28,failure-da_proof_invalid-28,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,29,failure-da_proof_invalid-29,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,30,failure-da_proof_invalid-30,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,31,failure-da_proof_invalid-31,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,32,failure-da_proof_invalid-32,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,33,failure-da_proof_invalid-33,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,34,failure-da_proof_invalid-34,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,35,failure-da_proof_invalid-35,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,36,failure-da_proof_invalid-36,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,37,failure-da_proof_invalid-37,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,38,failure-da_proof_invalid-38,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,39,failure-da_proof_invalid-39,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,40,failure-da_proof_invalid-40,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,41,failure-da_proof_invalid-41,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,42,failure-da_proof_invalid-42,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,43,failure-da_proof_invalid-43,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,44,failure-da_proof_invalid-44,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,45,failure-da_proof_invalid-45,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,46,failure-da_proof_invalid-46,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,47,failure-da_proof_invalid-47,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,48,failure-da_proof_invalid-48,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,49,failure-da_proof_invalid-49,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,50,failure-da_proof_invalid-50,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,51,failure-da_proof_invalid-51,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,52,failure-da_proof_invalid-52,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,53,failure-da_proof_invalid-53,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,54,failure-da_proof_invalid-54,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,55,failure-da_proof_invalid-55,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,56,failure-da_proof_invalid-56,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,57,failure-da_proof_invalid-57,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,58,failure-da_proof_invalid-58,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,59,failure-da_proof_invalid-59,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,60,failure-da_proof_invalid-60,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,61,failure-da_proof_invalid-61,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,62,failure-da_proof_invalid-62,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,63,failure-da_proof_invalid-63,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,64,failure-da_proof_invalid-64,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,65,failure-da_proof_invalid-65,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,66,failure-da_proof_invalid-66,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,67,failure-da_proof_invalid-67,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,68,failure-da_proof_invalid-68,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,69,failure-da_proof_invalid-69,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,70,failure-da_proof_invalid-70,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,71,failure-da_proof_invalid-71,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,72,failure-da_proof_invalid-72,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,73,failure-da_proof_invalid-73,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,74,failure-da_proof_invalid-74,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,75,failure-da_proof_invalid-75,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,76,failure-da_proof_invalid-76,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,77,failure-da_proof_invalid-77,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,78,failure-da_proof_invalid-78,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,79,failure-da_proof_invalid-79,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,80,failure-da_proof_invalid-80,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,81,failure-da_proof_invalid-81,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,82,failure-da_proof_invalid-82,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,83,failure-da_proof_invalid-83,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,84,failure-da_proof_invalid-84,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,85,failure-da_proof_invalid-85,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,86,failure-da_proof_invalid-86,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,87,failure-da_proof_invalid-87,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,88,failure-da_proof_invalid-88,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,89,failure-da_proof_invalid-89,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,90,failure-da_proof_invalid-90,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,91,failure-da_proof_invalid-91,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,92,failure-da_proof_invalid-92,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,93,failure-da_proof_invalid-93,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,94,failure-da_proof_invalid-94,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,95,failure-da_proof_invalid-95,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,96,failure-da_proof_invalid-96,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,97,failure-da_proof_invalid-97,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,98,failure-da_proof_invalid-98,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,99,failure-da_proof_invalid-99,True,False,da_proof_invalid,False,False,,PENDING
da_proof_invalid,100,failure-da_proof_invalid-100,True,False,da_proof_invalid,False,False,,PENDING
